cart_id,item_id,time,quantity
272,21,2021-02-03 13:36:22,5
272,11,2021-02-07 22:47:29,1
272,33,2021-02-09 03:55:52,1
272,22,2021-02-05 13:31:57,4
272,27,2021-02-01 07:56:58,1
273,31,2021-02-06 20:18:39,4
273,4,2021-02-04 23:41:29,2
274,35,2021-02-02 16:33:33,4
274,4,2021-02-06 01:38:00,5
275,23,2021-02-06 04:25:03,5
275,42,2021-02-08 09:44:53,1
275,7,2021-02-06 06:09:56,3
275,9,2021-02-08 02:34:31,4
276,42,2021-02-08 00:20:53,1
276,30,2021-02-09 16:40:37,3
276,27,2021-02-04 21:02:30,5
276,11,2021-02-03 19:45:50,3
276,41,2021-02-03 07:17:01,4
276,16,2021-02-01 15:37:42,5
277,10,2021-02-03 03:05:08,5
277,40,2021-02-02 05:15:24,1
277,31,2021-02-09 12:26:46,5
277,34,2021-02-04 13:14:40,4
277,24,2021-02-03 19:26:37,1
277,45,2021-02-05 06:00:15,1
277,42,2021-02-01 12:53:17,1
277,44,2021-02-05 02:21:21,4
278,11,2021-02-09 15:45:39,5
278,8,2021-02-08 07:26:54,5
278,26,2021-02-04 08:41:17,1
279,25,2021-02-08 14:45:57,1
279,20,2021-02-05 13:46:35,1
279,18,2021-02-06 08:44:47,1
279,49,2021-02-06 15:50:07,1
279,17,2021-02-07 18:21:27,5
279,19,2021-02-05 21:46:45,5
279,3,2021-02-09 11:28:49,2
279,8,2021-02-02 09:58:39,1
279,26,2021-02-08 18:59:14,1
280,31,2021-02-04 08:49:15,5
281,35,2021-02-07 16:22:39,4
281,11,2021-02-02 00:20:01,3
281,29,2021-02-08 22:24:56,3
281,49,2021-02-04 00:46:29,4
281,46,2021-02-05 11:58:18,5
281,23,2021-02-07 06:27:26,3
281,39,2021-02-07 05:26:23,1
281,27,2021-02-02 16:21:43,2
281,43,2021-02-04 07:50:56,5
281,2,2021-02-08 07:33:26,3
282,46,2021-02-03 18:14:34,5
282,44,2021-02-02 01:18:23,4
282,38,2021-02-04 07:13:04,5
283,43,2021-02-01 15:42:40,2
283,18,2021-02-09 00:47:31,4
283,22,2021-02-02 12:20:34,3
283,23,2021-02-06 09:54:43,5
283,40,2021-02-05 17:50:03,5
283,4,2021-02-08 20:55:45,2
283,47,2021-02-02 04:41:17,3
284,47,2021-02-01 08:49:59,3
284,13,2021-02-07 01:28:01,4
284,49,2021-02-08 03:40:07,2
284,26,2021-02-04 17:07:32,1
285,35,2021-02-04 09:54:16,2
285,39,2021-02-03 08:03:49,2
285,19,2021-02-07 03:29:29,2
285,22,2021-02-06 04:06:18,1
285,7,2021-02-02 02:26:40,5
285,9,2021-02-06 11:52:26,3
285,46,2021-02-01 23:12:55,1
285,50,2021-02-04 19:26:09,5
286,47,2021-02-05 13:55:00,4
286,35,2021-02-09 12:58:05,1
287,40,2021-02-05 15:46:47,4
287,2,2021-02-09 16:13:55,1
287,17,2021-02-04 01:55:24,2
287,25,2021-02-09 22:52:55,3
287,35,2021-02-07 01:26:33,1
287,8,2021-02-03 19:46:46,3
287,11,2021-02-07 00:23:27,1
287,21,2021-02-04 18:41:15,2
288,2,2021-02-07 05:03:59,5
288,3,2021-02-08 16:16:32,4
288,36,2021-02-05 05:15:07,2
289,50,2021-02-03 06:40:05,1
289,23,2021-02-08 04:04:36,5
289,48,2021-02-01 09:02:46,5
289,11,2021-02-06 07:33:15,4
289,43,2021-02-07 21:48:39,3
289,26,2021-02-09 10:00:37,3
289,20,2021-02-03 22:51:37,4
290,27,2021-02-02 15:39:25,5
290,25,2021-02-07 16:59:02,4
290,1,2021-02-08 18:48:26,5
290,47,2021-02-02 01:04:01,3
290,26,2021-02-05 08:32:45,2
290,7,2021-02-07 21:50:16,5
291,12,2021-02-08 23:16:58,1
291,45,2021-02-07 01:46:36,5
291,36,2021-02-09 17:06:13,2
291,17,2021-02-02 05:07:58,3
291,29,2021-02-01 06:31:15,2
291,43,2021-02-02 02:55:50,3
291,6,2021-02-03 16:17:20,5
291,16,2021-02-05 09:29:19,3
291,13,2021-02-08 16:42:48,4
292,44,2021-02-04 04:44:58,5
292,45,2021-02-01 03:21:12,3
292,24,2021-02-04 00:48:18,3
292,37,2021-02-03 20:08:58,3
292,33,2021-02-07 23:56:56,1
292,41,2021-02-04 11:54:06,4
293,48,2021-02-09 16:00:53,1
293,12,2021-02-04 19:19:09,1
293,15,2021-02-09 22:16:46,2
293,45,2021-02-04 19:32:26,5
293,30,2021-02-03 03:08:34,2
293,24,2021-02-03 14:37:11,3
293,49,2021-02-08 13:12:30,3
294,33,2021-02-05 16:53:15,5
294,39,2021-02-03 10:25:27,4
294,37,2021-02-09 17:04:08,5
294,4,2021-02-02 08:59:26,2
294,23,2021-02-02 06:02:15,4
294,40,2021-02-05 06:02:46,4
294,48,2021-02-01 22:15:09,2
294,24,2021-02-01 13:24:48,1
294,19,2021-02-03 15:09:25,1
294,50,2021-02-03 22:05:52,2
295,5,2021-02-07 13:20:27,4
295,8,2021-02-01 18:51:55,5
295,28,2021-02-08 04:52:42,5
295,16,2021-02-09 22:43:27,4
296,8,2021-02-04 04:36:03,5
296,7,2021-02-07 00:59:58,1
296,26,2021-02-02 03:54:23,1
296,30,2021-02-01 00:09:53,5
296,10,2021-02-06 18:53:35,5
296,21,2021-02-01 00:47:42,1
296,29,2021-02-08 06:42:24,2
297,29,2021-02-08 17:27:41,2
297,50,2021-02-03 03:33:31,2
297,6,2021-02-07 10:32:02,4
297,18,2021-02-07 07:26:28,4
298,5,2021-02-02 19:04:21,1
298,12,2021-02-03 15:28:29,3
298,21,2021-02-08 18:44:37,2
298,30,2021-02-05 20:27:22,2
298,19,2021-02-07 03:31:12,5
298,33,2021-02-07 02:55:12,3
298,10,2021-02-06 07:02:10,1
299,2,2021-02-01 15:59:01,2
299,30,2021-02-09 18:14:01,2
299,32,2021-02-03 04:22:56,2
299,37,2021-02-08 08:45:22,3
299,33,2021-02-03 14:01:55,1
299,11,2021-02-09 09:27:39,1
300,35,2021-02-07 01:27:27,5
300,45,2021-02-01 08:39:34,4
300,40,2021-02-09 13:17:03,2
300,43,2021-02-03 22:21:36,5
300,8,2021-02-07 06:25:29,3
300,32,2021-02-02 23:12:07,1
300,11,2021-02-09 16:57:01,4
300,31,2021-02-05 17:58:53,1
301,17,2021-02-02 00:45:02,4
301,15,2021-02-02 05:33:24,5
301,35,2021-02-02 22:50:15,2
302,27,2021-02-05 07:50:06,5
302,2,2021-02-03 14:58:57,4
302,21,2021-02-09 06:58:52,4
302,26,2021-02-01 20:32:55,2
302,4,2021-02-05 09:57:15,4
302,46,2021-02-08 05:34:56,1
302,20,2021-02-03 21:13:03,5
302,11,2021-02-05 06:54:42,1
302,48,2021-02-05 19:15:33,4
303,39,2021-02-07 12:45:28,3
303,20,2021-02-07 02:40:19,4
303,38,2021-02-09 12:29:20,1
303,19,2021-02-01 00:59:02,1
303,9,2021-02-02 08:34:33,2
303,6,2021-02-09 13:49:08,5
303,42,2021-02-04 05:38:26,5
303,10,2021-02-03 05:35:56,2
303,26,2021-02-07 23:42:30,5
303,46,2021-02-06 21:53:20,3
304,42,2021-02-09 10:42:23,2
304,8,2021-02-02 00:17:55,3
304,15,2021-02-09 23:21:16,1
304,44,2021-02-09 04:58:11,2
304,17,2021-02-07 04:48:53,1
304,49,2021-02-03 04:02:34,2
304,29,2021-02-02 02:57:05,5
304,34,2021-02-05 04:10:25,1
304,25,2021-02-01 06:06:00,3
304,27,2021-02-09 11:53:58,5
305,42,2021-02-08 18:38:14,1
305,33,2021-02-04 06:13:26,5
305,6,2021-02-05 09:21:49,4
306,29,2021-02-09 02:32:13,2
307,24,2021-02-06 19:11:49,1
307,37,2021-02-07 08:24:39,4
307,38,2021-02-03 16:38:11,5
308,32,2021-02-04 12:46:15,2
308,25,2021-02-04 01:57:33,2
308,50,2021-02-05 17:30:54,3
309,14,2021-02-03 22:06:57,2
309,35,2021-02-02 06:24:36,3
309,23,2021-02-05 04:31:32,4
309,4,2021-02-08 22:43:36,3
309,43,2021-02-02 22:47:20,1
309,50,2021-02-02 21:20:52,1
309,41,2021-02-07 04:49:49,5
310,28,2021-02-06 15:40:58,2
310,32,2021-02-05 03:48:05,1
310,1,2021-02-04 11:13:04,2
310,8,2021-02-01 06:57:38,4
310,34,2021-02-03 13:32:52,3
310,48,2021-02-01 10:59:49,2
311,42,2021-02-02 16:45:23,4
311,8,2021-02-02 10:15:28,4
311,28,2021-02-05 17:17:01,4
312,12,2021-02-01 13:12:25,3
312,35,2021-02-04 22:40:27,1
312,3,2021-02-04 20:00:19,4
312,46,2021-02-05 15:59:46,1
312,19,2021-02-09 02:41:19,5
312,42,2021-02-05 08:30:07,4
312,48,2021-02-06 15:31:26,4
312,16,2021-02-04 17:25:53,4
312,13,2021-02-04 15:19:45,1
312,26,2021-02-05 22:06:50,1
313,39,2021-02-03 10:23:45,3
313,19,2021-02-07 17:06:11,5
313,3,2021-02-09 09:49:55,2
314,27,2021-02-02 05:45:50,3
314,42,2021-02-04 00:42:08,4
314,32,2021-02-03 14:27:22,1
314,15,2021-02-08 08:31:39,1
314,11,2021-02-05 16:53:57,4
314,43,2021-02-05 19:07:39,4
315,7,2021-02-03 22:38:24,2
315,28,2021-02-02 04:20:24,4
315,3,2021-02-08 16:04:28,1
315,30,2021-02-03 16:12:32,1
315,43,2021-02-06 07:47:38,2
316,14,2021-02-09 00:43:55,1
316,15,2021-02-03 09:10:37,1
316,12,2021-02-09 16:22:33,2
316,36,2021-02-03 00:41:33,1
316,23,2021-02-01 09:18:49,4
316,33,2021-02-07 05:16:06,4
316,39,2021-02-09 10:49:44,3
316,1,2021-02-09 19:48:46,2
317,45,2021-02-04 08:57:44,3
317,31,2021-02-04 19:06:42,4
317,28,2021-02-01 03:17:33,5
317,46,2021-02-08 00:57:20,4
317,2,2021-02-08 01:17:33,5
317,16,2021-02-06 00:51:47,3
317,7,2021-02-08 09:15:47,3
317,33,2021-02-01 10:20:50,3
317,39,2021-02-02 07:05:39,5
318,1,2021-02-04 22:59:26,4
318,33,2021-02-06 01:26:40,2
319,18,2021-02-04 13:55:26,4
319,16,2021-02-08 01:00:06,2
319,41,2021-02-09 03:30:32,1
319,17,2021-02-06 05:05:58,5
319,12,2021-02-09 13:25:33,5
319,48,2021-02-02 06:58:51,1
319,1,2021-02-06 23:59:32,3
319,33,2021-02-06 20:59:50,1
319,45,2021-02-08 09:13:51,4
320,9,2021-02-03 15:11:29,3
320,22,2021-02-03 16:17:35,5
320,30,2021-02-09 23:14:50,3
321,1,2021-02-03 19:19:11,1
321,6,2021-02-06 18:01:05,1
321,13,2021-02-01 19:27:03,2
321,31,2021-02-04 11:58:41,1
321,14,2021-02-01 13:58:51,4
321,4,2021-02-08 05:37:51,5
322,13,2021-02-05 18:18:41,5
322,50,2021-02-05 20:37:47,5
322,48,2021-02-04 13:47:36,1
323,25,2021-02-04 12:35:04,3
324,28,2021-02-08 19:05:37,3
325,50,2021-02-08 20:25:31,3
325,37,2021-02-01 12:18:35,3
325,4,2021-02-01 05:15:15,1
325,45,2021-02-04 08:22:30,1
325,35,2021-02-06 18:08:33,1
325,49,2021-02-03 20:03:58,5
325,36,2021-02-07 12:39:57,1
326,50,2021-02-01 08:14:24,2
326,43,2021-02-02 05:31:52,4
326,42,2021-02-03 05:02:43,4
327,3,2021-02-07 22:57:06,5
327,43,2021-02-03 12:02:44,1
327,13,2021-02-02 05:02:37,2
327,27,2021-02-03 14:51:53,2
327,42,2021-02-02 15:27:55,5
327,7,2021-02-03 09:39:07,2
327,9,2021-02-08 00:52:20,2
327,1,2021-02-02 02:48:39,4
327,46,2021-02-06 08:43:52,5
327,25,2021-02-06 10:32:39,3
328,40,2021-02-08 19:49:34,3
328,47,2021-02-09 06:37:57,2
328,42,2021-02-08 12:23:25,1
328,35,2021-02-07 13:28:14,1
328,37,2021-02-03 11:54:53,1
329,31,2021-02-05 14:30:34,1
329,18,2021-02-01 12:08:13,5
329,39,2021-02-07 03:24:09,5
329,19,2021-02-04 15:44:30,2
329,22,2021-02-07 11:43:34,3
329,27,2021-02-02 08:58:16,5
329,28,2021-02-04 16:43:33,2
329,30,2021-02-07 13:06:45,5
330,50,2021-02-03 20:48:14,1
330,13,2021-02-03 05:51:02,4
330,31,2021-02-03 08:05:20,4
330,42,2021-02-01 13:42:35,1
330,33,2021-02-04 18:08:55,4
330,5,2021-02-07 23:01:34,3
330,18,2021-02-01 08:17:44,3
330,34,2021-02-07 16:17:40,3
330,9,2021-02-04 10:03:01,5
330,26,2021-02-07 07:03:00,2
331,13,2021-02-07 09:44:22,3
331,36,2021-02-06 08:41:22,3
332,21,2021-02-09 13:52:16,3
332,29,2021-02-07 15:56:29,5
332,4,2021-02-04 06:35:40,5
332,23,2021-02-05 10:57:46,5
332,37,2021-02-02 00:30:12,4
332,31,2021-02-07 02:51:21,2
333,28,2021-02-07 16:06:09,4
333,42,2021-02-04 02:30:47,5
333,21,2021-02-08 12:04:39,2
333,31,2021-02-04 03:04:08,3
333,35,2021-02-03 17:00:04,4
334,38,2021-02-05 05:39:44,1
334,4,2021-02-08 13:27:18,5
334,2,2021-02-01 02:43:11,2
334,16,2021-02-04 23:40:16,3
334,36,2021-02-01 03:41:28,5
334,40,2021-02-06 09:51:58,2
334,19,2021-02-01 11:34:47,3
335,3,2021-02-02 15:19:12,3
335,31,2021-02-03 15:04:46,3
335,23,2021-02-09 23:59:38,5
335,1,2021-02-09 04:03:09,1
335,21,2021-02-07 15:43:51,3
335,15,2021-02-09 07:37:23,5
335,24,2021-02-08 00:57:33,2
336,18,2021-02-06 20:37:15,2
336,31,2021-02-04 01:57:55,2
336,13,2021-02-06 11:55:36,5
336,24,2021-02-07 04:34:52,4
336,3,2021-02-04 04:00:47,3
337,6,2021-02-04 08:23:25,5
337,1,2021-02-04 08:39:57,3
337,13,2021-02-05 02:43:37,4
337,10,2021-02-02 00:35:59,5
338,46,2021-02-05 01:27:41,1
338,31,2021-02-08 13:09:21,4
338,25,2021-02-07 18:25:09,1
338,50,2021-02-08 18:57:43,1
338,22,2021-02-03 05:25:50,2
339,44,2021-02-02 00:30:02,1
340,5,2021-02-09 04:19:38,3
340,22,2021-02-08 08:39:56,3
340,37,2021-02-02 12:23:03,2
340,16,2021-02-01 11:39:46,5
340,4,2021-02-08 05:25:04,4
341,25,2021-02-04 14:09:47,1
341,19,2021-02-07 01:28:10,5
341,12,2021-02-01 14:27:14,2
341,4,2021-02-02 05:57:21,5
341,33,2021-02-05 05:20:37,5
341,1,2021-02-09 08:24:56,5
341,48,2021-02-09 13:48:09,3
341,15,2021-02-02 19:55:13,3
341,46,2021-02-09 19:54:16,4
341,26,2021-02-04 00:41:18,4
342,31,2021-02-08 04:44:20,3
342,39,2021-02-02 20:18:56,2
343,1,2021-02-01 11:11:23,1
343,40,2021-02-02 05:38:59,4
343,6,2021-02-07 01:06:15,5
343,26,2021-02-08 09:22:43,4
344,27,2021-02-05 16:05:39,1
345,3,2021-02-05 11:04:29,2
345,33,2021-02-02 13:37:40,1
345,10,2021-02-04 12:19:34,4
345,48,2021-02-02 08:09:40,4
346,18,2021-02-07 08:44:21,4
346,42,2021-02-03 22:56:02,2
346,46,2021-02-07 01:33:56,4
346,35,2021-02-03 09:54:00,3
346,3,2021-02-01 03:13:45,4
346,21,2021-02-01 12:51:05,4
347,39,2021-02-02 10:58:48,4
347,12,2021-02-03 12:54:24,2
348,33,2021-02-09 07:11:38,1
348,14,2021-02-03 07:50:00,5
348,28,2021-02-09 06:44:08,2
348,49,2021-02-01 18:29:16,3
348,1,2021-02-02 23:09:22,1
349,46,2021-02-04 05:24:09,5
350,13,2021-02-03 11:11:43,4
350,48,2021-02-05 06:42:51,5
350,20,2021-02-01 13:23:38,5
350,25,2021-02-08 02:32:34,2
350,1,2021-02-07 21:05:29,3
351,46,2021-02-04 04:25:47,5
351,2,2021-02-05 06:55:27,1
351,25,2021-02-05 07:56:46,1
351,1,2021-02-07 13:56:37,2
351,34,2021-02-06 08:56:48,1
351,49,2021-02-02 19:49:24,4
352,43,2021-02-08 16:49:29,3
352,45,2021-02-08 10:28:07,4
352,14,2021-02-01 00:56:08,1
352,19,2021-02-05 07:12:07,5
352,31,2021-02-04 22:31:36,1
352,20,2021-02-03 05:48:13,2
352,18,2021-02-07 17:30:31,5
353,28,2021-02-05 05:07:53,1
353,1,2021-02-06 09:23:35,5
353,4,2021-02-02 15:12:10,5
353,38,2021-02-04 14:06:02,4
353,19,2021-02-03 11:22:53,3
353,24,2021-02-05 18:30:05,3
353,20,2021-02-08 02:48:45,2
353,34,2021-02-01 14:07:47,3
353,47,2021-02-08 09:23:57,5
354,8,2021-02-01 02:07:41,5
354,15,2021-02-01 09:21:03,5
354,44,2021-02-07 02:17:33,2
354,5,2021-02-07 03:03:32,2
354,39,2021-02-01 19:25:53,1
354,43,2021-02-09 07:46:46,5
354,27,2021-02-06 03:39:52,5
354,49,2021-02-05 17:07:37,4
354,21,2021-02-07 19:31:16,1
355,8,2021-02-09 22:31:03,4
355,15,2021-02-09 05:44:19,4
355,40,2021-02-06 18:46:21,3
355,10,2021-02-02 03:53:46,1
355,42,2021-02-05 18:46:18,3
355,9,2021-02-04 23:57:31,5
355,21,2021-02-08 17:44:38,2
355,2,2021-02-06 20:59:52,5
356,29,2021-02-05 11:29:22,3
356,43,2021-02-03 20:37:36,1
357,26,2021-02-09 14:15:31,1
357,31,2021-02-06 05:00:12,3
357,36,2021-02-03 12:23:14,1
357,44,2021-02-01 14:36:01,5
357,28,2021-02-08 02:08:15,2
358,50,2021-02-04 03:53:52,3
358,47,2021-02-02 18:43:32,5
358,1,2021-02-04 13:05:27,5
358,28,2021-02-04 20:55:12,1
358,11,2021-02-02 21:24:01,2
358,2,2021-02-09 02:48:29,1
358,29,2021-02-05 03:06:36,1
359,16,2021-02-02 08:13:03,2
359,24,2021-02-01 20:00:44,1
359,33,2021-02-06 13:00:04,1
360,5,2021-02-07 10:26:36,1
360,20,2021-02-05 19:33:08,1
360,40,2021-02-07 00:47:46,1
360,49,2021-02-09 05:30:20,3
360,46,2021-02-06 21:42:53,1
360,8,2021-02-05 10:01:12,4
360,47,2021-02-01 01:36:39,3
360,19,2021-02-06 05:11:31,3
360,21,2021-02-01 17:09:43,3
360,6,2021-02-01 02:18:58,3
361,35,2021-02-02 16:36:11,5
361,21,2021-02-07 18:01:42,5
361,8,2021-02-03 20:17:25,1
361,33,2021-02-05 22:47:13,4
361,23,2021-02-08 01:32:01,2
361,9,2021-02-07 23:28:20,5
361,28,2021-02-03 16:08:31,3
362,34,2021-02-09 20:17:01,2
362,11,2021-02-05 09:07:05,2
362,31,2021-02-04 07:22:03,1
362,8,2021-02-02 05:42:46,1
363,38,2021-02-06 20:37:37,1
363,12,2021-02-03 19:54:56,3
363,11,2021-02-08 00:10:16,3
363,35,2021-02-07 17:30:58,4
363,22,2021-02-02 01:34:21,2
363,49,2021-02-09 11:05:45,3
363,25,2021-02-07 16:24:43,5
364,41,2021-02-08 01:37:51,2
364,19,2021-02-09 17:45:08,4
364,17,2021-02-01 06:46:43,3
365,49,2021-02-09 19:38:11,4
365,21,2021-02-02 01:04:55,3
366,38,2021-02-07 14:20:40,3
366,2,2021-02-04 10:08:59,2
366,8,2021-02-08 17:03:31,5
366,37,2021-02-09 06:32:07,2
366,48,2021-02-01 23:01:21,1
366,7,2021-02-09 22:22:19,5
366,44,2021-02-07 02:06:02,3
366,36,2021-02-01 09:15:17,5
366,49,2021-02-06 23:29:17,3
366,29,2021-02-08 08:29:02,2
367,15,2021-02-06 17:12:51,3
367,48,2021-02-05 16:25:29,5
367,32,2021-02-08 14:44:10,1
367,12,2021-02-08 19:37:37,2
367,22,2021-02-05 12:18:50,1
367,37,2021-02-03 01:55:18,4
367,42,2021-02-09 02:20:47,4
367,9,2021-02-04 19:47:37,4
367,13,2021-02-09 13:15:59,2
367,7,2021-02-05 09:10:55,5
368,23,2021-02-06 02:03:59,1
368,10,2021-02-04 02:32:44,3
368,42,2021-02-08 08:46:37,3
368,19,2021-02-05 02:12:48,5
368,13,2021-02-08 19:09:28,5
368,21,2021-02-05 00:41:47,1
368,46,2021-02-03 09:32:14,2
369,4,2021-02-07 08:40:17,2
369,42,2021-02-09 18:15:06,5
370,39,2021-02-09 10:23:28,5
370,45,2021-02-06 10:37:24,5
370,18,2021-02-04 08:38:27,3
370,28,2021-02-07 14:08:57,3
370,23,2021-02-06 17:58:00,1
370,2,2021-02-06 01:09:47,3
370,11,2021-02-06 12:49:53,1
370,1,2021-02-05 07:46:03,3
370,40,2021-02-05 21:14:09,5
371,29,2021-02-04 09:02:46,4
371,22,2021-02-09 07:13:52,1
371,44,2021-02-02 19:40:01,1
371,1,2021-02-03 21:43:57,4
371,25,2021-02-07 10:01:29,5
371,28,2021-02-04 06:44:33,2
371,37,2021-02-01 02:57:08,5
372,18,2021-02-07 10:52:46,2
372,35,2021-02-06 16:19:51,1
372,30,2021-02-03 21:10:44,3
372,39,2021-02-08 17:31:30,1
373,19,2021-02-07 02:09:53,4
373,9,2021-02-08 04:09:12,1
373,4,2021-02-07 15:56:38,4
373,11,2021-02-07 00:51:35,2
373,41,2021-02-09 06:47:21,3
373,45,2021-02-02 19:29:28,2
373,34,2021-02-02 15:33:32,1
373,36,2021-02-06 11:20:27,2
373,10,2021-02-02 00:57:54,2
374,20,2021-02-01 10:55:23,2
374,48,2021-02-08 08:49:46,5
374,12,2021-02-08 22:33:46,4
374,43,2021-02-04 18:06:39,4
374,37,2021-02-03 14:11:14,3
374,19,2021-02-08 21:09:44,2
375,26,2021-02-02 20:36:38,4
375,12,2021-02-01 04:38:02,5
375,2,2021-02-02 08:41:09,1
375,17,2021-02-04 16:52:24,3
375,30,2021-02-02 18:23:10,3
375,29,2021-02-08 17:35:12,1
376,24,2021-02-07 17:17:20,5
376,17,2021-02-04 01:24:52,1
376,14,2021-02-01 03:29:52,4
376,29,2021-02-06 10:57:34,2
376,28,2021-02-04 12:38:00,4
376,47,2021-02-09 00:04:38,2
376,39,2021-02-04 08:18:24,5
376,31,2021-02-03 07:49:26,3
377,20,2021-02-05 14:44:25,1
377,23,2021-02-07 12:56:10,4
377,27,2021-02-03 08:34:55,2
377,15,2021-02-05 09:11:39,5
377,3,2021-02-02 22:39:18,3
377,9,2021-02-07 17:46:02,1
378,49,2021-02-09 15:11:53,5
378,5,2021-02-03 20:33:11,5
379,7,2021-02-04 02:47:50,2
379,34,2021-02-02 15:19:14,5
379,22,2021-02-03 18:17:11,4
379,49,2021-02-02 03:38:32,2
379,38,2021-02-08 09:16:25,5
380,29,2021-02-07 14:26:51,5
380,30,2021-02-06 10:34:14,4
380,4,2021-02-06 22:54:24,2
380,17,2021-02-02 01:05:55,1
380,39,2021-02-04 14:13:27,4
380,7,2021-02-06 19:55:14,1
380,15,2021-02-07 07:12:28,4
380,8,2021-02-05 18:58:35,2
381,38,2021-02-09 16:12:44,5
381,27,2021-02-04 16:51:30,2
381,12,2021-02-06 13:59:48,4
381,29,2021-02-09 09:14:46,5
381,7,2021-02-08 11:05:23,5
381,16,2021-02-07 02:11:20,4
381,41,2021-02-01 09:53:59,1
381,2,2021-02-06 19:17:31,1
382,30,2021-02-07 11:57:52,1
382,10,2021-02-08 20:57:53,3
382,35,2021-02-06 09:25:40,2
382,47,2021-02-02 18:41:37,2
382,15,2021-02-03 01:03:56,2
382,37,2021-02-06 12:28:56,1
382,17,2021-02-08 06:34:53,1
382,2,2021-02-01 05:28:45,5
382,38,2021-02-03 02:07:39,4
383,15,2021-02-07 12:27:32,1
383,29,2021-02-04 01:16:06,1
383,38,2021-02-05 06:07:41,1
383,7,2021-02-01 17:12:03,5
383,10,2021-02-08 10:07:49,4
383,43,2021-02-08 02:39:01,4
383,42,2021-02-09 10:18:15,1
383,11,2021-02-02 22:36:35,2
383,35,2021-02-07 20:19:50,3
384,16,2021-02-06 19:23:14,5
384,42,2021-02-04 00:33:37,2
384,39,2021-02-08 07:00:09,2
384,20,2021-02-03 17:10:43,4
385,49,2021-02-09 01:17:23,4
385,19,2021-02-07 11:33:44,2
385,5,2021-02-01 23:28:16,5
386,35,2021-02-08 06:43:13,3
386,23,2021-02-08 12:23:31,1
386,15,2021-02-04 18:57:23,3
386,3,2021-02-04 06:55:47,3
386,19,2021-02-05 08:05:16,2
387,18,2021-02-03 15:10:47,3
388,12,2021-02-05 11:36:57,1
388,32,2021-02-02 11:41:21,1
388,48,2021-02-02 01:50:28,1
388,23,2021-02-05 13:46:26,2
388,33,2021-02-04 07:58:36,5
389,19,2021-02-08 16:20:52,4
389,4,2021-02-08 20:32:47,5
389,3,2021-02-03 17:25:38,4
389,31,2021-02-01 10:30:18,5
389,27,2021-02-06 10:36:59,1
389,43,2021-02-01 04:17:16,1
389,32,2021-02-07 19:16:42,3
389,16,2021-02-03 14:55:54,1
389,12,2021-02-08 05:49:41,5
390,44,2021-02-04 06:39:26,5
390,15,2021-02-08 03:01:43,1
390,28,2021-02-01 17:11:57,4
390,6,2021-02-07 21:25:48,2
391,44,2021-02-02 00:45:11,4
391,24,2021-02-03 13:31:52,4
391,7,2021-02-07 17:58:02,4
391,6,2021-02-06 09:23:11,1
391,43,2021-02-05 23:48:51,1
392,19,2021-02-09 22:35:08,2
392,29,2021-02-03 09:22:44,5
393,6,2021-02-07 06:35:10,4
393,32,2021-02-04 05:05:04,2
393,50,2021-02-04 15:27:17,3
393,36,2021-02-04 03:07:12,2
393,37,2021-02-05 05:44:25,4
393,14,2021-02-04 06:30:01,3
393,28,2021-02-04 00:37:19,2
393,48,2021-02-04 04:32:37,1
393,34,2021-02-05 06:44:27,1
394,31,2021-02-02 01:03:29,4
394,17,2021-02-08 19:06:57,4
394,41,2021-02-03 15:30:46,1
394,19,2021-02-08 06:33:51,2
394,49,2021-02-03 10:20:56,5
394,21,2021-02-04 14:45:36,5
394,8,2021-02-09 04:59:26,5
394,24,2021-02-03 13:53:15,4
395,10,2021-02-04 03:25:00,2
395,1,2021-02-07 04:19:45,5
395,43,2021-02-06 21:15:54,4
395,40,2021-02-01 23:31:59,1
395,11,2021-02-03 02:49:51,5
395,17,2021-02-01 10:10:43,3
395,29,2021-02-09 18:20:40,1
396,23,2021-02-06 21:37:11,1
396,4,2021-02-09 17:32:52,4
396,31,2021-02-06 01:18:21,2
396,32,2021-02-04 16:12:49,5
397,50,2021-02-09 18:46:26,5
397,22,2021-02-08 07:10:25,3
398,49,2021-02-05 06:20:39,2
398,17,2021-02-04 14:39:18,5
398,48,2021-02-01 11:09:51,5
398,25,2021-02-01 09:43:29,1
398,31,2021-02-05 21:40:02,2
398,41,2021-02-07 22:50:47,5
398,8,2021-02-08 02:09:00,5
399,10,2021-02-07 10:17:38,5
399,47,2021-02-03 07:38:16,3
399,41,2021-02-01 15:30:33,1
399,2,2021-02-07 18:28:32,4
399,32,2021-02-05 10:40:33,1
399,21,2021-02-04 19:26:26,4
399,36,2021-02-02 19:31:21,5
400,4,2021-02-04 21:24:04,4
400,47,2021-02-06 06:20:11,4
400,40,2021-02-04 20:23:37,3
400,37,2021-02-07 01:38:49,3
400,42,2021-02-02 09:35:18,5
400,43,2021-02-03 17:22:09,4
400,17,2021-02-05 03:32:57,1
400,16,2021-02-06 19:13:54,3
401,21,2021-02-01 14:51:23,3
401,50,2021-02-03 21:10:16,3
401,23,2021-02-07 22:18:33,4
402,6,2021-02-06 13:23:01,5
402,20,2021-02-06 22:14:22,2
402,7,2021-02-03 14:17:35,5
402,33,2021-02-09 02:37:24,1
402,19,2021-02-04 23:05:36,2
402,2,2021-02-06 15:08:04,2
402,38,2021-02-04 20:30:49,1
402,45,2021-02-06 00:03:39,1
402,24,2021-02-05 06:35:00,4
